zip_code,state,national_district,national_wholesaler,wealth_district,wealth_wholesaler,fi_district,fi_wholesaler,wifi_district,wifi_wholesaler,structure_pattern,wholesalers_in_state,has_commercial_opportunity
49777,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49779,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,True
49780,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49781,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49782,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49783,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49784,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49788,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49791,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49793,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49795,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49796,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49799,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49801,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,True
49802,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49805,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49806,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49807,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49808,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49812,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49814,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49815,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49816,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49817,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49818,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49820,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49821,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49822,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49825,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49826,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49827,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49829,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,True
49831,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49833,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49834,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49835,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49836,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49837,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49838,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49839,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49840,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49841,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49847,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49848,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49849,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49852,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49853,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49854,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49855,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,True
49858,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49861,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49862,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49863,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49864,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49866,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49868,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49870,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49871,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49872,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49873,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49874,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49876,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49877,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49878,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49879,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49880,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49881,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49883,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49884,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49885,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49886,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49887,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49891,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49892,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49893,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49894,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49895,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49896,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49901,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49902,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49903,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49905,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49908,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49910,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49911,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49912,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49913,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,True
49915,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49916,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49917,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49918,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49919,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49920,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49921,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49922,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49925,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49927,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49929,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49930,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49931,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49934,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49935,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49938,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49942,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49945,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49946,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49947,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49948,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49950,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49952,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49953,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49955,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49958,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49959,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49960,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49961,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49962,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49963,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49965,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49967,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49968,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49969,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49970,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
49971,MI,N_12,R0012,WH_01,R0014,FI_11,R0035,Unserved,None,"three channels, three reps",4,False
50001,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50002,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50003,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50005,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50006,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50007,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50008,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50009,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50010,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,True
50012,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50013,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50014,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50020,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50021,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,True
50022,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50023,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,True
50025,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50026,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50027,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50028,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50029,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50031,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50032,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50033,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50034,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50035,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50036,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50038,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50039,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50040,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50041,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50042,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50044,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50046,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50047,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50048,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50049,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50050,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50051,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50052,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50054,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50055,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50056,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50057,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50058,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50060,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50061,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50062,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50063,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50064,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50065,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50066,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50067,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50068,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50069,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50070,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50071,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50072,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50073,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50074,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50075,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50076,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50078,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50101,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50102,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50103,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50104,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50105,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50106,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50107,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50108,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50109,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,True
50110,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50111,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50112,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50115,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50116,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50117,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,WIFI_01,R0049,"three channels, three reps",3,False
50118,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50119,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50120,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50122,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50123,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
50124,IA,N_12,R0012,WH_02,R0015,FI_02,R0026,Unserved,None,"three channels, three reps",3,False
